ID,AGEP,SCHL,OCCP,SEX,RAC1P,PINCP
13396,34.0,21.0,2011.0,2.0,1.0,46000.0
13397,58.0,23.0,1305.0,1.0,1.0,100000.0
13398,56.0,24.0,2205.0,2.0,1.0,100000.0
13399,21.0,19.0,5860.0,2.0,1.0,9530.0
13400,41.0,21.0,150.0,2.0,1.0,71000.0
13401,52.0,21.0,140.0,1.0,1.0,80000.0
13402,51.0,21.0,4850.0,1.0,1.0,150000.0
13403,49.0,16.0,7210.0,1.0,1.0,45000.0
13404,38.0,21.0,700.0,2.0,1.0,54900.0
13405,42.0,12.0,4720.0,2.0,1.0,20000.0
13406,42.0,12.0,4020.0,1.0,1.0,59000.0
13407,56.0,20.0,565.0,2.0,1.0,93000.0
13408,61.0,16.0,630.0,1.0,1.0,107000.0
13409,57.0,20.0,7340.0,1.0,1.0,77020.0
13410,41.0,19.0,3630.0,2.0,1.0,40000.0
13411,45.0,21.0,1460.0,1.0,1.0,100000.0
13412,45.0,20.0,4750.0,1.0,1.0,24000.0
13413,40.0,20.0,4220.0,1.0,1.0,9200.0
13414,27.0,18.0,3645.0,2.0,1.0,30000.0
13415,57.0,17.0,5840.0,2.0,1.0,60000.0
13416,29.0,22.0,2310.0,2.0,1.0,45000.0
13417,34.0,18.0,4510.0,2.0,1.0,142000.0
13418,34.0,19.0,9720.0,1.0,1.0,65000.0
13419,31.0,20.0,9830.0,1.0,1.0,44000.0
13420,30.0,20.0,4700.0,2.0,5.0,24800.0
13421,38.0,20.0,7340.0,1.0,1.0,33300.0
13422,34.0,20.0,4350.0,2.0,1.0,97000.0
13423,31.0,21.0,800.0,2.0,1.0,65030.0
13424,32.0,22.0,120.0,1.0,1.0,90000.0
13425,36.0,18.0,6355.0,1.0,9.0,10300.0
13426,62.0,19.0,4020.0,2.0,1.0,40000.0
13427,53.0,19.0,565.0,2.0,1.0,48600.0
13428,48.0,21.0,120.0,2.0,1.0,115000.0
13429,28.0,20.0,5940.0,2.0,1.0,42000.0
13430,33.0,22.0,1530.0,1.0,1.0,113400.0
13431,34.0,22.0,4600.0,2.0,2.0,480.0
13432,49.0,20.0,5400.0,2.0,9.0,26400.0
13433,26.0,16.0,6230.0,1.0,8.0,45000.0
13434,43.0,22.0,1530.0,1.0,6.0,110000.0
13435,44.0,24.0,1021.0,2.0,6.0,130000.0
13436,57.0,20.0,5400.0,2.0,1.0,62000.0
13437,20.0,19.0,9645.0,1.0,1.0,17000.0
13438,49.0,21.0,1860.0,2.0,1.0,50000.0
13439,63.0,16.0,7200.0,1.0,1.0,18600.0
13440,81.0,21.0,2752.0,2.0,1.0,48480.0
13441,26.0,20.0,3740.0,1.0,1.0,72000.0
13442,25.0,21.0,3255.0,2.0,1.0,60000.0
13443,37.0,21.0,7010.0,1.0,1.0,39310.0
13444,28.0,20.0,5220.0,2.0,1.0,55000.0
13445,40.0,16.0,4750.0,2.0,1.0,34000.0
13446,40.0,12.0,7340.0,1.0,8.0,4200.0
13447,22.0,20.0,4055.0,1.0,1.0,9600.0
13448,64.0,20.0,3255.0,2.0,1.0,90450.0
13449,62.0,19.0,4700.0,1.0,1.0,57000.0
13450,61.0,16.0,5740.0,2.0,1.0,52000.0
13451,53.0,22.0,8140.0,1.0,1.0,320000.0
13452,28.0,22.0,6230.0,1.0,1.0,36600.0
13453,68.0,16.0,9130.0,1.0,1.0,61300.0
13454,66.0,19.0,1050.0,2.0,1.0,135000.0
13455,54.0,18.0,4920.0,2.0,1.0,175000.0
13456,73.0,19.0,4200.0,1.0,1.0,42400.0
13457,61.0,22.0,10.0,1.0,1.0,75000.0
13458,55.0,21.0,10.0,2.0,9.0,115000.0
13459,62.0,16.0,3930.0,1.0,2.0,57200.0
13460,55.0,15.0,6260.0,1.0,1.0,250050.0
13461,63.0,16.0,7000.0,1.0,1.0,55000.0
13462,55.0,12.0,6950.0,1.0,1.0,8400.0
13463,62.0,21.0,52.0,1.0,1.0,140000.0
13464,55.0,24.0,2100.0,1.0,1.0,63500.0
13465,48.0,22.0,845.0,1.0,1.0,89000.0
13466,51.0,20.0,310.0,2.0,1.0,101400.0
13467,53.0,20.0,2025.0,2.0,1.0,41400.0
13468,62.0,23.0,2100.0,1.0,1.0,76000.0
13469,60.0,21.0,440.0,2.0,1.0,201000.0
13470,50.0,20.0,4220.0,2.0,1.0,44000.0
13471,36.0,19.0,4840.0,1.0,1.0,60000.0
13472,30.0,21.0,4920.0,2.0,1.0,37000.0
13473,69.0,19.0,4760.0,2.0,1.0,26700.0
13474,52.0,20.0,5320.0,2.0,1.0,16000.0
13475,60.0,17.0,3740.0,1.0,1.0,60500.0
13476,33.0,18.0,4760.0,1.0,1.0,27000.0
13477,38.0,19.0,2700.0,1.0,1.0,3200.0
13478,35.0,16.0,310.0,2.0,1.0,20000.0
13479,38.0,22.0,350.0,2.0,1.0,145000.0
13480,36.0,21.0,4700.0,1.0,1.0,108070.0
13481,61.0,19.0,845.0,2.0,1.0,76000.0
13482,42.0,16.0,6515.0,1.0,8.0,74000.0
13483,31.0,16.0,4760.0,2.0,8.0,24000.0
13484,26.0,21.0,2025.0,2.0,1.0,32000.0
13485,68.0,19.0,5110.0,2.0,1.0,28000.0
13486,77.0,21.0,3870.0,1.0,1.0,69000.0
13487,40.0,22.0,60.0,2.0,1.0,116000.0
13488,39.0,21.0,600.0,1.0,1.0,140000.0
13489,38.0,21.0,3601.0,2.0,1.0,5500.0
13490,39.0,21.0,52.0,1.0,1.0,40000.0
13491,50.0,16.0,5740.0,2.0,1.0,63000.0
13492,32.0,1.0,4720.0,2.0,1.0,30000.0
13493,38.0,16.0,9645.0,1.0,1.0,30000.0
13494,63.0,19.0,1305.0,1.0,1.0,180000.0
13495,60.0,18.0,4750.0,1.0,1.0,30000.0
13496,62.0,20.0,2016.0,2.0,8.0,59000.0
13497,52.0,21.0,1530.0,1.0,1.0,180000.0
13498,51.0,21.0,5240.0,2.0,1.0,50000.0
13499,65.0,23.0,3090.0,2.0,1.0,120000.0
13500,65.0,18.0,2360.0,1.0,1.0,60000.0
13501,29.0,20.0,3645.0,2.0,1.0,42000.0
13502,39.0,17.0,9130.0,1.0,8.0,20000.0
13503,38.0,17.0,5240.0,2.0,1.0,50000.0
13504,25.0,21.0,9760.0,1.0,1.0,34000.0
13505,45.0,21.0,5330.0,2.0,1.0,48800.0
13506,45.0,19.0,4220.0,1.0,1.0,75000.0
13507,37.0,18.0,4040.0,2.0,2.0,32000.0
13508,71.0,22.0,2060.0,2.0,1.0,36200.0
13509,44.0,20.0,4040.0,2.0,2.0,32000.0
13510,43.0,20.0,9830.0,1.0,2.0,35000.0
13511,33.0,18.0,4700.0,1.0,8.0,55000.0
13512,30.0,16.0,9620.0,1.0,8.0,30000.0
13513,24.0,20.0,7800.0,2.0,1.0,200000.0
13514,24.0,22.0,960.0,1.0,1.0,75000.0
13515,52.0,17.0,4720.0,2.0,1.0,44600.0
13516,30.0,12.0,2545.0,2.0,1.0,9800.0
13517,50.0,16.0,9240.0,1.0,1.0,100000.0
13518,63.0,19.0,9130.0,1.0,1.0,59000.0
13519,42.0,15.0,5240.0,1.0,2.0,32000.0
13520,61.0,18.0,9130.0,1.0,1.0,35000.0
13521,57.0,22.0,705.0,2.0,1.0,96000.0
13522,21.0,19.0,3960.0,1.0,1.0,2400.0
13523,18.0,14.0,4020.0,1.0,1.0,3500.0
13524,35.0,21.0,1006.0,1.0,1.0,190000.0
13525,26.0,21.0,2310.0,2.0,6.0,44000.0
13526,57.0,22.0,2310.0,2.0,1.0,90000.0
13527,48.0,20.0,5000.0,2.0,1.0,100000.0
13528,46.0,16.0,6200.0,1.0,1.0,100000.0
13529,19.0,16.0,6355.0,1.0,1.0,15000.0
13530,67.0,21.0,4220.0,2.0,1.0,36100.0
13531,57.0,21.0,3255.0,2.0,1.0,19800.0
13532,60.0,19.0,630.0,1.0,1.0,90000.0
13533,19.0,16.0,2050.0,1.0,1.0,1200.0
13534,63.0,16.0,220.0,1.0,1.0,60000.0
13535,60.0,16.0,4720.0,2.0,1.0,20000.0
13536,57.0,22.0,150.0,1.0,1.0,139500.0
13537,50.0,21.0,2170.0,2.0,1.0,60000.0
13538,59.0,18.0,5740.0,2.0,1.0,51000.0
13539,74.0,19.0,1032.0,1.0,1.0,35200.0
13540,79.0,22.0,2014.0,2.0,1.0,26730.0
13541,49.0,19.0,7200.0,1.0,1.0,28400.0
13542,61.0,20.0,1108.0,2.0,1.0,50000.0
13543,36.0,22.0,1021.0,1.0,6.0,140200.0
13544,35.0,21.0,1021.0,2.0,6.0,10000.0
13545,22.0,20.0,4030.0,2.0,1.0,20420.0
13546,52.0,21.0,1545.0,1.0,1.0,39900.0
13547,20.0,19.0,2920.0,1.0,9.0,5000.0
13548,17.0,14.0,4720.0,2.0,9.0,5500.0
13549,32.0,21.0,800.0,1.0,1.0,105010.0
13550,49.0,17.0,9130.0,1.0,1.0,64000.0
13551,25.0,14.0,540.0,1.0,8.0,70000.0
13552,25.0,14.0,4760.0,2.0,8.0,60000.0
13553,26.0,20.0,5240.0,1.0,1.0,19300.0
13554,28.0,20.0,2545.0,2.0,1.0,19300.0
13555,47.0,19.0,4010.0,1.0,6.0,80000.0
13556,50.0,20.0,5540.0,2.0,6.0,60000.0
13557,23.0,20.0,6260.0,1.0,6.0,200.0
13558,37.0,16.0,6200.0,1.0,6.0,30000.0
13559,70.0,16.0,9620.0,2.0,6.0,30000.0
13560,23.0,16.0,4110.0,1.0,6.0,40000.0
13561,22.0,15.0,5400.0,2.0,6.0,2500.0
13562,37.0,19.0,5410.0,1.0,2.0,31000.0
13563,39.0,21.0,2360.0,2.0,1.0,41300.0
13564,22.0,21.0,4700.0,1.0,1.0,10400.0
13565,21.0,19.0,4055.0,1.0,1.0,15600.0
13566,36.0,22.0,2002.0,2.0,1.0,50000.0
13567,34.0,20.0,4220.0,1.0,1.0,45000.0
13568,38.0,22.0,750.0,2.0,2.0,82000.0
13569,39.0,15.0,3601.0,1.0,1.0,22000.0
13570,49.0,9.0,6200.0,1.0,8.0,90000.0
13571,20.0,20.0,5240.0,1.0,1.0,10000.0
13572,52.0,19.0,5400.0,2.0,1.0,8500.0
13573,60.0,16.0,4700.0,1.0,1.0,58000.0
13574,37.0,19.0,5940.0,2.0,1.0,35000.0
13575,40.0,19.0,4251.0,1.0,1.0,28200.0
13576,45.0,20.0,220.0,2.0,1.0,12000.0
13577,64.0,18.0,2910.0,1.0,1.0,106300.0
13578,59.0,19.0,4710.0,2.0,1.0,70000.0
13579,44.0,22.0,51.0,1.0,1.0,219350.0
13580,40.0,21.0,9645.0,2.0,1.0,1500.0
13581,80.0,22.0,410.0,1.0,1.0,120100.0
13582,40.0,22.0,2050.0,2.0,6.0,19000.0
13583,42.0,24.0,3050.0,1.0,6.0,120000.0
13584,36.0,22.0,1021.0,1.0,1.0,156000.0
13585,39.0,20.0,800.0,2.0,1.0,50400.0
13586,70.0,22.0,2025.0,1.0,1.0,100000.0
13587,46.0,19.0,20.0,1.0,1.0,75000.0
13588,44.0,16.0,3645.0,2.0,1.0,25000.0
13589,19.0,16.0,8300.0,1.0,1.0,7000.0
13590,68.0,23.0,3040.0,1.0,1.0,46050.0
13591,24.0,16.0,4220.0,2.0,1.0,2900.0
13592,21.0,19.0,9610.0,1.0,1.0,17900.0
13593,56.0,19.0,5120.0,2.0,1.0,4000.0
13594,60.0,16.0,4700.0,1.0,1.0,50000.0
13595,32.0,12.0,4030.0,1.0,1.0,20000.0
13596,62.0,18.0,5740.0,2.0,1.0,58000.0
13597,36.0,20.0,5560.0,2.0,6.0,31500.0
13598,32.0,21.0,5110.0,1.0,1.0,65000.0
13599,43.0,18.0,9150.0,1.0,2.0,42000.0
13600,46.0,16.0,9142.0,1.0,2.0,35000.0
13601,30.0,18.0,9142.0,1.0,2.0,22000.0
13602,62.0,16.0,7340.0,1.0,1.0,145000.0
13603,55.0,21.0,1006.0,2.0,9.0,128000.0
13604,40.0,18.0,4810.0,2.0,1.0,45000.0
13605,20.0,16.0,6050.0,1.0,1.0,9000.0
13606,24.0,21.0,1350.0,1.0,1.0,89000.0
13607,63.0,21.0,800.0,1.0,1.0,237100.0
13608,61.0,19.0,4700.0,2.0,1.0,32300.0
13609,46.0,21.0,2545.0,2.0,6.0,19900.0
13610,47.0,15.0,8600.0,1.0,1.0,117000.0
13611,49.0,21.0,2170.0,2.0,1.0,54100.0
13612,25.0,17.0,7340.0,1.0,1.0,800.0
13613,35.0,19.0,6230.0,1.0,1.0,50000.0
13614,53.0,18.0,6050.0,1.0,9.0,11200.0
13615,44.0,19.0,6700.0,1.0,1.0,125000.0
13616,45.0,21.0,2205.0,2.0,1.0,48000.0
13617,41.0,18.0,5860.0,2.0,1.0,52000.0
13618,52.0,21.0,2015.0,1.0,8.0,68000.0
13619,62.0,21.0,9122.0,1.0,1.0,29600.0
13620,54.0,16.0,3630.0,2.0,1.0,7700.0
13621,63.0,13.0,9600.0,2.0,1.0,32800.0
13622,50.0,21.0,705.0,2.0,9.0,97000.0
13623,49.0,16.0,9620.0,1.0,1.0,37000.0
13624,41.0,16.0,120.0,1.0,1.0,105000.0
13625,35.0,16.0,5330.0,2.0,1.0,68000.0
13626,57.0,21.0,1006.0,2.0,6.0,85000.0
13627,55.0,22.0,845.0,1.0,1.0,110000.0
13628,25.0,21.0,600.0,1.0,6.0,47000.0
13629,39.0,15.0,6115.0,1.0,3.0,80000.0
13630,21.0,16.0,6115.0,1.0,3.0,40000.0
13631,20.0,16.0,2360.0,1.0,8.0,21900.0
13632,21.0,16.0,6040.0,2.0,8.0,5900.0
13633,57.0,20.0,5820.0,2.0,1.0,44300.0
13634,40.0,20.0,3700.0,1.0,1.0,24000.0
13635,38.0,20.0,5710.0,2.0,8.0,26000.0
13636,35.0,22.0,2014.0,2.0,1.0,90000.0
13637,37.0,16.0,220.0,1.0,1.0,335000.0
13638,64.0,24.0,2205.0,2.0,9.0,96200.0
13639,42.0,21.0,850.0,1.0,1.0,544000.0
13640,61.0,19.0,5120.0,2.0,1.0,73000.0
13641,52.0,20.0,6730.0,2.0,1.0,82000.0
13642,67.0,16.0,5120.0,2.0,1.0,65900.0
13643,41.0,21.0,630.0,2.0,1.0,97400.0
13644,41.0,21.0,4640.0,2.0,1.0,24000.0
13645,75.0,16.0,160.0,1.0,1.0,52000.0
13646,49.0,16.0,9050.0,2.0,1.0,46000.0
13647,67.0,20.0,2205.0,1.0,1.0,9750.0
13648,53.0,16.0,230.0,2.0,1.0,32000.0
13649,25.0,21.0,1006.0,1.0,1.0,52000.0
13650,25.0,22.0,1360.0,1.0,1.0,91300.0
13651,42.0,21.0,2060.0,2.0,1.0,2100.0
13652,39.0,19.0,2040.0,1.0,1.0,16900.0
13653,46.0,16.0,7410.0,1.0,1.0,100000.0
13654,45.0,17.0,3940.0,2.0,1.0,10000.0
13655,24.0,16.0,4110.0,2.0,1.0,3800.0
13656,22.0,16.0,6355.0,1.0,1.0,50000.0
13657,63.0,19.0,530.0,2.0,1.0,53000.0
13658,70.0,23.0,800.0,1.0,1.0,108500.0
13659,36.0,16.0,4130.0,2.0,1.0,36800.0
13660,28.0,17.0,9620.0,1.0,1.0,45000.0
13661,30.0,18.0,3645.0,2.0,8.0,40000.0
13662,46.0,19.0,1021.0,1.0,9.0,155000.0
13663,46.0,16.0,6200.0,1.0,1.0,50000.0
13664,51.0,16.0,9640.0,2.0,1.0,26000.0
13665,21.0,14.0,4720.0,2.0,1.0,15000.0
13666,72.0,20.0,220.0,1.0,1.0,17980.0
13667,36.0,24.0,2205.0,2.0,6.0,84000.0
13668,38.0,21.0,3401.0,1.0,1.0,235000.0
13669,65.0,24.0,230.0,2.0,1.0,215000.0
13670,53.0,22.0,1032.0,2.0,1.0,132400.0
13671,60.0,24.0,230.0,1.0,2.0,243060.0
13672,30.0,22.0,1021.0,1.0,6.0,134000.0
13673,48.0,21.0,1007.0,1.0,6.0,140100.0
13674,49.0,21.0,630.0,2.0,9.0,75020.0
13675,42.0,22.0,1350.0,1.0,6.0,104000.0
13676,55.0,20.0,120.0,2.0,1.0,55000.0
13677,56.0,24.0,3160.0,1.0,1.0,103000.0
13678,27.0,22.0,440.0,2.0,6.0,288500.0
13679,33.0,21.0,1650.0,1.0,6.0,82500.0
13680,48.0,16.0,4230.0,2.0,1.0,31200.0
13681,47.0,22.0,2014.0,2.0,1.0,65000.0
13682,67.0,21.0,8620.0,1.0,1.0,58100.0
13683,57.0,16.0,4120.0,2.0,1.0,13200.0
13684,34.0,19.0,3601.0,2.0,1.0,11000.0
13685,40.0,19.0,8990.0,1.0,1.0,63000.0
13686,42.0,17.0,2545.0,2.0,1.0,43200.0
13687,19.0,15.0,9620.0,2.0,1.0,2500.0
13688,65.0,21.0,1530.0,1.0,1.0,158000.0
13689,65.0,19.0,5740.0,2.0,1.0,60000.0
13690,27.0,21.0,800.0,1.0,1.0,50000.0
13691,26.0,20.0,5400.0,2.0,1.0,40000.0
13692,32.0,21.0,1022.0,1.0,1.0,63000.0
13693,34.0,18.0,3603.0,2.0,1.0,25500.0
13694,38.0,15.0,9130.0,1.0,1.0,51000.0
13695,17.0,14.0,4030.0,1.0,1.0,6000.0
13696,43.0,16.0,5810.0,2.0,1.0,36000.0
13697,45.0,18.0,6355.0,1.0,9.0,72000.0
13698,56.0,16.0,20.0,1.0,1.0,135000.0
13699,51.0,16.0,6355.0,1.0,1.0,70000.0
13700,45.0,22.0,2330.0,2.0,1.0,48000.0
13701,24.0,16.0,4760.0,1.0,1.0,22000.0
13702,22.0,20.0,5120.0,2.0,1.0,12000.0
13703,42.0,18.0,440.0,2.0,8.0,42900.0
13704,30.0,18.0,5310.0,1.0,1.0,48000.0
13705,72.0,21.0,4920.0,2.0,1.0,187600.0
13706,71.0,21.0,9142.0,1.0,1.0,46600.0
13707,22.0,21.0,5740.0,2.0,1.0,25000.0
13708,29.0,19.0,8140.0,1.0,1.0,70000.0
13709,42.0,22.0,205.0,1.0,1.0,30000.0
13710,58.0,21.0,4700.0,2.0,1.0,60000.0
13711,49.0,21.0,1010.0,1.0,1.0,99040.0
13712,26.0,20.0,3870.0,1.0,3.0,54000.0
13713,27.0,15.0,4720.0,2.0,1.0,22500.0
13714,53.0,8.0,9620.0,1.0,8.0,24000.0
13715,18.0,18.0,8930.0,2.0,8.0,6000.0
13716,27.0,20.0,5240.0,2.0,1.0,38400.0
13717,29.0,18.0,9825.0,1.0,9.0,32000.0
13718,41.0,19.0,5110.0,2.0,9.0,25000.0
13719,56.0,16.0,8335.0,1.0,6.0,20300.0
13720,81.0,21.0,1320.0,1.0,6.0,198700.0
13721,20.0,18.0,4600.0,2.0,1.0,5000.0
13722,22.0,20.0,7220.0,1.0,1.0,40000.0
13723,43.0,21.0,4710.0,2.0,1.0,16700.0
13724,42.0,21.0,52.0,1.0,1.0,210000.0
13725,68.0,22.0,5540.0,2.0,6.0,55000.0
13726,36.0,19.0,520.0,1.0,1.0,4000.0
13727,34.0,22.0,850.0,2.0,1.0,36000.0
13728,74.0,20.0,7340.0,1.0,1.0,78000.0
13729,41.0,18.0,20.0,1.0,1.0,67000.0
13730,24.0,21.0,2721.0,1.0,2.0,22800.0
13731,62.0,22.0,2310.0,1.0,1.0,80000.0
13732,57.0,21.0,3255.0,2.0,1.0,20000.0
13733,36.0,13.0,4230.0,2.0,9.0,12300.0
13734,31.0,16.0,7925.0,1.0,1.0,35000.0
13735,55.0,10.0,8335.0,1.0,1.0,27900.0
13736,43.0,21.0,1440.0,1.0,1.0,120000.0
13737,37.0,21.0,1006.0,2.0,1.0,95000.0
13738,42.0,21.0,4220.0,1.0,1.0,82000.0
13739,34.0,21.0,440.0,2.0,6.0,112150.0
13740,33.0,21.0,1760.0,1.0,6.0,104000.0
13741,58.0,19.0,5310.0,2.0,1.0,51000.0
13742,47.0,18.0,4710.0,2.0,1.0,120000.0
13743,28.0,20.0,5110.0,2.0,1.0,33000.0
13744,46.0,17.0,230.0,2.0,1.0,43200.0
13745,49.0,17.0,6305.0,1.0,1.0,40800.0
13746,20.0,13.0,4720.0,1.0,1.0,17000.0
13747,23.0,16.0,7140.0,1.0,1.0,49000.0
13748,24.0,16.0,4850.0,1.0,1.0,60000.0
13749,23.0,21.0,3930.0,1.0,1.0,70000.0
13750,34.0,21.0,1530.0,1.0,1.0,85000.0
13751,32.0,21.0,52.0,2.0,1.0,110000.0
13752,69.0,21.0,800.0,1.0,1.0,172000.0
13753,35.0,16.0,3945.0,2.0,1.0,55000.0
13754,44.0,16.0,3945.0,1.0,1.0,62900.0
13755,58.0,20.0,2350.0,2.0,1.0,6700.0
13756,64.0,21.0,520.0,1.0,1.0,71800.0
13757,40.0,22.0,2360.0,2.0,9.0,65890.0
13758,37.0,19.0,2555.0,2.0,1.0,75000.0
13759,32.0,19.0,9645.0,1.0,1.0,40000.0
13760,75.0,23.0,2100.0,1.0,1.0,330000.0
13761,36.0,16.0,3930.0,1.0,1.0,62000.0
13762,67.0,21.0,4840.0,1.0,1.0,220600.0
13763,64.0,20.0,2145.0,2.0,1.0,70000.0
13764,32.0,21.0,5940.0,2.0,1.0,42500.0
13765,40.0,21.0,800.0,1.0,1.0,120000.0
13766,39.0,21.0,5610.0,2.0,1.0,66000.0
13767,64.0,19.0,5521.0,2.0,3.0,45000.0
13768,27.0,16.0,5120.0,2.0,3.0,58000.0
13769,47.0,19.0,9210.0,1.0,1.0,97000.0
13770,40.0,10.0,8990.0,1.0,1.0,55000.0
13771,38.0,7.0,4700.0,2.0,1.0,50000.0
13772,52.0,16.0,705.0,2.0,1.0,113000.0
13773,25.0,16.0,8140.0,1.0,1.0,20700.0
13774,69.0,19.0,5940.0,2.0,1.0,9000.0
13775,51.0,22.0,2310.0,2.0,1.0,63000.0
13776,48.0,19.0,4110.0,2.0,1.0,30000.0
13777,47.0,17.0,7340.0,1.0,4.0,45000.0
13778,24.0,16.0,4850.0,1.0,1.0,14000.0
13779,38.0,19.0,310.0,2.0,6.0,38000.0
13780,44.0,17.0,310.0,1.0,6.0,37000.0
13781,67.0,16.0,4030.0,1.0,6.0,7500.0
13782,33.0,21.0,4710.0,1.0,1.0,105300.0
13783,30.0,20.0,4700.0,2.0,1.0,33000.0
13784,40.0,22.0,2600.0,2.0,1.0,98300.0
13785,45.0,22.0,8920.0,1.0,1.0,30000.0
13786,63.0,22.0,2310.0,2.0,1.0,42460.0
13787,68.0,19.0,8760.0,1.0,1.0,84000.0
13788,34.0,14.0,9645.0,1.0,1.0,8000.0
13789,40.0,16.0,3870.0,1.0,1.0,110000.0
13790,37.0,20.0,7800.0,2.0,1.0,19500.0
13791,27.0,21.0,2634.0,2.0,1.0,30770.0
13792,69.0,21.0,2310.0,2.0,1.0,27100.0
13793,58.0,19.0,6230.0,1.0,1.0,40000.0
13794,63.0,19.0,4810.0,2.0,1.0,41000.0
13795,28.0,22.0,710.0,2.0,1.0,60050.0
13796,29.0,21.0,440.0,1.0,1.0,85000.0
13797,45.0,22.0,2310.0,1.0,1.0,103000.0
13798,41.0,16.0,8950.0,2.0,4.0,11700.0
13799,78.0,22.0,2850.0,2.0,1.0,37100.0
13800,54.0,21.0,5740.0,2.0,1.0,40300.0
13801,45.0,23.0,3090.0,1.0,1.0,536000.0
13802,49.0,20.0,8990.0,2.0,1.0,93000.0
13803,45.0,21.0,7200.0,1.0,1.0,67000.0
13804,56.0,20.0,4840.0,1.0,6.0,48000.0
13805,51.0,23.0,2320.0,1.0,1.0,84000.0
13806,51.0,22.0,2310.0,2.0,1.0,99000.0
13807,67.0,22.0,120.0,1.0,1.0,140120.0
13808,66.0,19.0,5740.0,2.0,6.0,72000.0
13809,35.0,16.0,5810.0,1.0,9.0,19400.0
13810,32.0,21.0,2014.0,2.0,1.0,9000.0
13811,36.0,16.0,5610.0,1.0,9.0,35000.0
13812,35.0,16.0,440.0,1.0,1.0,50000.0
13813,40.0,16.0,6410.0,1.0,1.0,48000.0
13814,38.0,19.0,5400.0,2.0,1.0,27000.0
13815,32.0,16.0,6355.0,1.0,1.0,53000.0
13816,28.0,20.0,1050.0,1.0,1.0,35000.0
13817,28.0,21.0,3910.0,1.0,1.0,30000.0
13818,33.0,16.0,4820.0,1.0,6.0,70000.0
13819,43.0,1.0,9130.0,1.0,1.0,60000.0
13820,51.0,16.0,3602.0,2.0,1.0,32400.0
13821,18.0,16.0,4350.0,2.0,1.0,830.0
13822,23.0,16.0,4700.0,2.0,1.0,31300.0
13823,23.0,16.0,7200.0,1.0,1.0,21600.0
13824,40.0,21.0,910.0,1.0,6.0,536000.0
13825,61.0,18.0,5120.0,2.0,1.0,31000.0
13826,57.0,21.0,4850.0,1.0,1.0,145000.0
13827,52.0,21.0,52.0,2.0,1.0,166800.0
13828,26.0,14.0,9130.0,1.0,1.0,13500.0
13829,23.0,16.0,2300.0,2.0,1.0,32000.0
13830,29.0,16.0,4760.0,1.0,1.0,3000.0
13831,63.0,21.0,5550.0,1.0,3.0,84100.0
13832,64.0,19.0,136.0,2.0,1.0,82600.0
13833,67.0,21.0,9620.0,1.0,9.0,133700.0
13834,33.0,16.0,9620.0,1.0,9.0,7000.0
13835,30.0,19.0,8030.0,1.0,1.0,50000.0
13836,40.0,16.0,1220.0,2.0,6.0,60000.0
13837,36.0,23.0,9122.0,1.0,1.0,65000.0
13838,35.0,15.0,220.0,1.0,1.0,28600.0
13839,57.0,20.0,5420.0,2.0,1.0,35000.0
13840,34.0,16.0,910.0,2.0,1.0,40000.0
13841,58.0,19.0,5740.0,2.0,1.0,78030.0
13842,67.0,20.0,6230.0,1.0,1.0,55680.0
13843,51.0,22.0,2320.0,2.0,1.0,105000.0
13844,31.0,21.0,9800.0,1.0,1.0,78000.0
13845,30.0,20.0,7340.0,1.0,1.0,50600.0
13846,29.0,20.0,5840.0,2.0,1.0,26500.0
13847,42.0,19.0,4710.0,2.0,1.0,45000.0
13848,44.0,18.0,8030.0,1.0,1.0,109000.0
13849,25.0,20.0,5160.0,2.0,1.0,24000.0
13850,40.0,19.0,5000.0,2.0,1.0,40000.0
13851,19.0,14.0,9645.0,2.0,9.0,28800.0
13852,22.0,14.0,5000.0,1.0,9.0,22000.0
13853,37.0,20.0,3645.0,2.0,1.0,52000.0
13854,45.0,9.0,4251.0,1.0,8.0,27000.0
13855,18.0,14.0,4251.0,1.0,1.0,1000.0
13856,32.0,16.0,6441.0,1.0,1.0,75000.0
13857,44.0,13.0,4760.0,1.0,8.0,41000.0
13858,43.0,13.0,4720.0,2.0,8.0,4500.0
13859,69.0,9.0,9645.0,2.0,6.0,37000.0
13860,72.0,11.0,9645.0,1.0,6.0,21200.0
13861,41.0,13.0,7855.0,1.0,6.0,19500.0
13862,31.0,17.0,4020.0,1.0,1.0,33000.0
13863,36.0,16.0,5350.0,2.0,1.0,26000.0
13864,43.0,19.0,5740.0,1.0,1.0,37000.0
13865,75.0,22.0,230.0,1.0,1.0,283000.0
13866,23.0,21.0,3255.0,2.0,1.0,45000.0
13867,23.0,21.0,1460.0,1.0,1.0,25000.0
13868,30.0,20.0,2360.0,1.0,1.0,25400.0
13869,31.0,20.0,910.0,2.0,1.0,32000.0
13870,44.0,21.0,1031.0,1.0,1.0,65000.0
13871,38.0,16.0,6442.0,1.0,1.0,115000.0
13872,60.0,19.0,7700.0,1.0,6.0,50000.0
13873,54.0,20.0,800.0,2.0,6.0,50000.0
13874,22.0,19.0,120.0,2.0,6.0,50000.0
13875,24.0,19.0,8740.0,1.0,9.0,33000.0
13876,30.0,17.0,5500.0,2.0,1.0,50000.0
13877,60.0,17.0,3603.0,2.0,1.0,30000.0
13878,66.0,22.0,2040.0,1.0,1.0,76800.0
13879,70.0,22.0,2545.0,2.0,1.0,75800.0
